senator,ticker,transaction_date,type,party,state,industry,sector,IQ_STATE,Committee Code,Rank Within Party,Party Code,Committee Seniority,Committee Period of Service,Committee_Name,Amount,count,SPY_Price,SPY_Price_30,Stock price,Stock price_30,Excess Return,Sus Trade_return,Sus trade_State,Time,Time2,Committee_Rank
"Perdue, David",WPX,9/1/2016,Sale (Partial),Republican,GA,,,BC,308,9,200,3,2,Armed Services,8000.5,0,217.39,216.3,0,0,,0,0,417,0,5
"Perdue, David",USG,9/6/2016,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,219.0308,215.78,3.095,3.116,0.021626886,1,0,418,0,5
"Perdue, David",DISCA,9/6/2016,Purchase,Republican,GA,Television Services,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,219.0308,215.78,0,0,,0,0,419,0,5
"Perdue, David",WFM,9/7/2016,Purchase,Republican,GA,,,TX,308,9,200,3,2,Armed Services,8000.5,0,219.01,215.04,0,0,,0,0,420,0,5
"Perdue, David",SE,9/12/2016,Sale (Partial),Republican,GA,Other Consumer Services,Consumer Services,0,308,9,200,3,2,Armed Services,32500.5,0,216.34,213.71,0,0,,0,0,421,0,5
"Perdue, David",SBUX,9/12/2016,Purchase,Republican,GA,Restaurants,Consumer Services,WA,308,9,200,3,2,Armed Services,8000.5,0,216.34,213.71,54.71,53.16,-0.016174411,0,0,422,0,5
"Perdue, David",GEL,9/13/2016,Sale (Partial),Republican,GA,Natural Gas Distribution,Energy,TX,308,9,200,3,2,Armed Services,8000.5,0,213.23,213.01,33.9,35.81,-0.054369872,0,0,423,0,5
"Perdue, David",PAA,9/13/2016,Purchase,Republican,GA,Natural Gas Distribution,Energy,TX,308,9,200,3,2,Armed Services,32500.5,0,213.23,213.01,27.25,32.03,0.176444594,1,0,424,0,5
"Perdue, David",WPZ,9/13/2016,Sale (Partial),Republican,GA,,,BC,308,9,200,3,2,Armed Services,8000.5,0,213.23,213.01,0,0,,0,0,425,0,5
"Perdue, David",ETP,9/15/2016,Sale (Partial),Republican,GA,,,0,308,9,200,3,2,Armed Services,32500.5,0,215.28,213.12,0,0,,0,0,426,0,5
"Perdue, David",ENB,9/21/2016,Purchase,Republican,GA,Natural Gas Distribution,Energy,AB,308,9,200,3,2,Armed Services,32500.5,0,215.82,213.98,57.91,58.76,0.023203572,1,0,427,0,5
"Perdue, David",EPD,9/21/2016,Sale (Partial),Republican,GA,Natural Gas Distribution,Public Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,215.82,213.98,27.31,26.75,0.012335645,1,0,428,0,5
"Perdue, David",PG,9/23/2016,Sale (Partial),Republican,GA,Package Goods/Cosmetics,Basic Industries,OH,308,9,200,3,2,Armed Services,8000.5,0,215.99,213.98,87.76,84.33,0.031280143,1,0,429,0,5
"Perdue, David",PG,9/27/2016,Sale (Partial),Republican,GA,Package Goods/Cosmetics,Basic Industries,OH,308,9,200,3,2,Armed Services,32500.5,0,215.57,213.17,88.36,86.58,0.009300401,1,0,430,0,5
"Perdue, David",WLK,9/28/2016,Purchase,Republican,GA,Major Chemicals,Basic Industries,TX,308,9,200,3,2,Armed Services,8000.5,0,216.64,212.54,51.38,51.66,0.024374997,1,0,431,0,5
"Perdue, David",MOS,10/5/2016,Sale (Full),Republican,GA,Agricultural Chemicals,Basic Industries,FL,308,9,200,3,2,Armed Services,75000.5,0,215.63,208.55,25.07,24.5,-0.010683387,0,0,432,0,5
"Perdue, David",SPY,10/5/2016,Purchase,Republican,GA,,,MA,308,9,200,3,2,Armed Services,8000.5,0,215.63,208.55,215.63,208.55,0,0,0,433,0,5
"Perdue, David",CAB,10/6/2016,Sale (Partial),Republican,GA,,,0,308,9,200,3,2,Armed Services,32500.5,0,215.78,208.55,0.5056,0.5184,-0.059359303,0,0,434,0,5
"Perdue, David",CAB,10/11/2016,Sale (Partial),Republican,GA,,,0,308,9,200,3,2,Armed Services,32500.5,0,213.43,216.92,0.5248,0.5152,0.034722421,1,0,435,0,5
"Perdue, David",FEYE,10/12/2016,Purchase,Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,213.71,216.42,0,0,,0,0,436,0,5
"Perdue, David",CAB,10/12/2016,Sale (Partial),Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,213.71,216.42,0.5184,0.528,-0.00565987,0,0,437,0,5
"Perdue, David",BAX,10/12/2016,Sale (Partial),Republican,GA,Medical/Dental Instruments,Health Care,IL,308,9,200,3,2,Armed Services,8000.5,0,213.71,216.42,46.98,46.82,0.015939291,1,0,438,0,5
"Perdue, David",FEYE,10/19/2016,Purchase,Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,214.28,218.5,0,0,,0,0,439,0,5
"Perdue, David",FEYE,10/21/2016,Purchase,Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,213.98,218.5,0,0,,0,0,440,0,5
"Perdue, David",GLW,10/24/2016,Sale (Partial),Republican,GA,Telecommunications Equipment,Basic Industries,NY,308,9,200,3,2,Armed Services,8000.5,0,214.89,220.7,23.89,24.19,0.01392351,1,0,441,0,5
"Perdue, David",CAB,10/27/2016,Sale (Partial),Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,213.17,221.52,0.5152,0.5184,0.031521274,1,0,442,0,5
"Perdue, David",SPY,11/7/2016,Sale (Partial),Republican,GA,,,MA,308,9,200,3,2,Armed Services,75000.5,0,213.15,224.6,213.15,224.6,0,0,0,443,0,5
"Perdue, David",SPY,11/7/2016,Sale (Full),Republican,GA,,,MA,308,9,200,3,2,Armed Services,8000.5,0,213.15,224.6,213.15,224.6,0,0,0,444,0,5
"Perdue, David",VSM,11/7/2016,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,213.15,224.6,0,0,,0,0,445,0,5
"Perdue, David",BAX,11/7/2016,Sale (Partial),Republican,GA,Medical/Dental Instruments,Health Care,IL,308,9,200,3,2,Armed Services,8000.5,0,213.15,224.6,47.62,44.12,0.130308622,1,0,446,0,5
"Perdue, David",MOS,11/7/2016,Purchase,Republican,GA,Agricultural Chemicals,Basic Industries,FL,308,9,200,3,2,Armed Services,175000.5,0,213.15,224.6,25.11,30.23,0.150184789,1,0,447,0,5
"Perdue, David",VIAB,11/7/2016,Purchase,Republican,GA,,,NY,308,9,200,3,2,Armed Services,8000.5,0,213.15,224.6,0,0,,0,0,448,0,5
"Perdue, David",BAX,11/8/2016,Sale (Partial),Republican,GA,Medical/Dental Instruments,Health Care,IL,308,9,200,3,2,Armed Services,8000.5,0,214.11,225.15,48.08,44.08,0.139778079,1,0,449,0,5
"Perdue, David",VSM,11/8/2016,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,214.11,225.15,0,0,,0,0,450,0,5
"Perdue, David",WLK,11/8/2016,Purchase,Republican,GA,Major Chemicals,Basic Industries,TX,308,9,200,3,2,Armed Services,8000.5,0,214.11,225.15,51.01,57.93,0.084097394,1,0,451,0,5
"Perdue, David",DPM,11/9/2016,Sale (Partial),Republican,GA,,,ON,308,9,200,3,2,Armed Services,32500.5,0,216.3792,226.51,2.53,2.39,0.103303025,1,0,452,0,5
"Perdue, David",DIS,11/10/2016,Purchase,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,CA,308,9,200,3,2,Armed Services,8000.5,0,216.92,226.51,94.96,104.86,0.060044576,1,0,453,0,5
"Perdue, David",WMB,11/10/2016,Purchase,Republican,GA,Natural Gas Distribution,Public Utilities,OK,308,9,200,3,2,Armed Services,8000.5,0,216.92,226.51,30.64,30.2,-0.05857016,0,0,454,0,5
"Perdue, David",GEL,11/11/2016,Sale (Partial),Republican,GA,Natural Gas Distribution,Energy,TX,308,9,200,3,2,Armed Services,8000.5,0,216.42,226.51,33.43,34.27,0.02003426,1,0,455,0,5
"Perdue, David",DIS,11/11/2016,Purchase,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,CA,308,9,200,3,2,Armed Services,8000.5,0,216.42,226.51,97.68,104.86,0.026883015,1,0,456,0,5
"Perdue, David",WMB,11/11/2016,Purchase,Republican,GA,Natural Gas Distribution,Public Utilities,OK,308,9,200,3,2,Armed Services,8000.5,0,216.42,226.51,30.1,30.2,-0.043300049,0,0,457,0,5
"Perdue, David",CAB,11/15/2016,Sale (Full),Republican,GA,,,0,308,9,200,3,2,Armed Services,32500.5,0,218.28,226.81,0.5152,0.5056,0.056595913,1,0,458,0,5
"Perdue, David",DIS,11/15/2016,Purchase,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,CA,308,9,200,3,2,Armed Services,8000.5,0,218.28,226.81,97.7,104.39,0.029396675,1,0,459,0,5
"Perdue, David",VSM,11/15/2016,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,218.28,226.81,0,0,,0,0,460,0,5
"Perdue, David",BAC,11/16/2016,Sale (Partial),Republican,GA,Major Banks,Finance,NC,308,9,200,3,2,Armed Services,8000.5,0,217.87,225.04,19.75,22.66,-0.096559121,0,0,461,0,5
"Perdue, David",BAC,11/17/2016,Sale (Partial),Republican,GA,Major Banks,Finance,NC,308,9,200,3,2,Armed Services,8000.5,0,218.99,225.04,20.08,22.66,-0.086972907,0,0,462,0,5
"Perdue, David",EXR,11/18/2016,Purchase,Republican,GA,Real Estate Investment Trusts,Real Estate,UT,308,9,200,3,2,Armed Services,8000.5,0,218.5,225.04,70.61,74.2,0.020911307,1,0,463,0,5
"Perdue, David",DIS,11/18/2016,Purchase,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,CA,308,9,200,3,2,Armed Services,8000.5,0,218.5,225.04,98.24,103.91,0.027784448,1,0,464,0,5
"Perdue, David",FEYE,11/18/2016,Purchase,Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,218.5,225.04,0,0,,0,0,465,0,5
"Perdue, David",SLB,11/18/2016,Purchase,Republican,GA,Oilfield Services/Equipment,Energy,TX,308,9,200,3,2,Armed Services,32500.5,0,218.5,225.04,80,85.5,0.03881865,1,0,466,0,5
"Perdue, David",WMB,11/18/2016,Purchase,Republican,GA,Natural Gas Distribution,Public Utilities,OK,308,9,200,3,2,Armed Services,32500.5,0,218.5,225.04,30.15,30.81,-0.008040803,0,0,467,0,5
"Perdue, David",SE,11/18/2016,Sale (Partial),Republican,GA,Other Consumer Services,Consumer Services,0,308,9,200,3,2,Armed Services,32500.5,0,218.5,225.04,0,0,,0,0,468,0,5
"Perdue, David",KHC,11/18/2016,Purchase,Republican,GA,Packaged Foods,Consumer Non-Durables,PA,308,9,200,3,2,Armed Services,8000.5,0,218.5,225.04,82.53,86.46,0.017687698,1,0,469,0,5
"Perdue, David",FOXA,11/23/2016,Sale (Partial),Republican,GA,Broadcasting,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,220.7,225.71,0,0,,0,0,470,0,5
"Perdue, David",ENTG,11/25/2016,Sale (Partial),Republican,GA,Plastic Products,Consumer Non-Durables,MA,308,9,200,3,2,Armed Services,8000.5,0,221.52,225.71,18.35,18.15,0.029582927,1,0,471,0,5
"Perdue, David",DIS,11/28/2016,Purchase,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,CA,308,9,200,3,2,Armed Services,8000.5,0,220.48,224.4,98.97,104.3,0.036075313,1,0,472,0,5
"Perdue, David",ENTG,11/29/2016,Sale (Partial),Republican,GA,Plastic Products,Consumer Non-Durables,MA,308,9,200,3,2,Armed Services,8000.5,0,220.91,224.35,18.15,18.05,0.020873351,1,0,473,0,5
"Perdue, David",DIS,12/1/2016,Purchase,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,CA,308,9,200,3,2,Armed Services,8000.5,0,219.57,223.53,98.94,104.22,0.035330425,1,0,474,0,5
"Perdue, David",BAC,12/2/2016,Sale (Partial),Republican,GA,Major Banks,Finance,NC,308,9,200,3,2,Armed Services,8000.5,0,219.68,223.53,21.23,22.1,-0.022142877,0,0,475,0,5
"Perdue, David",VSM,12/2/2016,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,219.68,223.53,0,0,,0,0,476,0,5
"Perdue, David",DIS,12/2/2016,Purchase,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,CA,308,9,200,3,2,Armed Services,8000.5,0,219.68,223.53,98.5,104.22,0.040545574,1,0,477,0,5
"Perdue, David",DIS,12/7/2016,Purchase,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,CA,308,9,200,3,2,Armed Services,8000.5,0,224.6,227.21,101.99,108.98,0.056915472,1,0,478,0,5
"Perdue, David",BAC,12/8/2016,Sale (Partial),Republican,GA,Major Banks,Finance,NC,308,9,200,3,2,Armed Services,8000.5,0,225.15,227.21,22.95,22.68,0.020971264,1,0,479,0,5
"Perdue, David",BAC,12/9/2016,Sale (Partial),Republican,GA,Major Banks,Finance,NC,308,9,200,3,2,Armed Services,8000.5,0,226.51,227.21,23.09,22.68,0.021158452,1,0,480,0,5
"Perdue, David",BAC,12/12/2016,Sale (Partial),Republican,GA,Major Banks,Finance,NC,308,9,200,3,2,Armed Services,8000.5,0,226.25,227.1,22.61,23.07,-0.016196471,0,0,481,0,5
"Perdue, David",ETP,12/12/2016,Sale (Partial),Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,226.25,227.1,0,0,,0,0,482,0,5
"Perdue, David",WMB,12/12/2016,Purchase,Republican,GA,Natural Gas Distribution,Public Utilities,OK,308,9,200,3,2,Armed Services,8000.5,0,226.25,227.1,29.93,28.78,-0.042179893,0,0,483,0,5
"Perdue, David",EPD,12/13/2016,Sale (Partial),Republican,GA,Natural Gas Distribution,Public Utilities,TX,308,9,200,3,2,Armed Services,8000.5,0,227.76,226.53,26.17,27.3,-0.046821686,0,0,484,0,5
"Perdue, David",BPL,12/13/2016,Sale (Partial),Republican,GA,,,0,308,9,200,3,2,Armed Services,32500.5,0,227.76,226.53,70.95,71.1,-0.007539449,0,0,485,0,5
"Perdue, David",OKS,12/14/2016,Purchase,Republican,GA,,,OK,308,9,200,3,2,Armed Services,8000.5,0,225.88,227.05,0,0,,0,0,486,0,5
"Perdue, David",WMB,12/15/2016,Purchase,Republican,GA,Natural Gas Distribution,Public Utilities,OK,308,9,200,3,2,Armed Services,32500.5,0,226.81,227.05,29.12,28.56,-0.020288924,0,0,487,0,5
"Perdue, David",DIS,12/16/2016,Purchase,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,CA,308,9,200,3,2,Armed Services,8000.5,0,225.04,227.05,103.91,108.06,0.031006663,1,0,488,0,5
"Perdue, David",FEYE,12/16/2016,Purchase,Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,225.04,227.05,0,0,,0,0,489,0,5
"Perdue, David",ENB,12/16/2016,Purchase,Republican,GA,Natural Gas Distribution,Energy,AB,308,9,200,3,2,Armed Services,8000.5,0,225.04,227.05,57.35,56.83,-0.017998877,0,0,490,0,5
"Perdue, David",VSM,12/22/2016,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,225.38,226.74,0,0,,0,0,491,0,5
"Perdue, David",VSM,1/4/2017,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,226.58,229.34,0,0,,0,0,492,0,5
"Perdue, David",WFM,1/9/2017,Purchase,Republican,GA,,,TX,308,9,200,3,2,Armed Services,8000.5,0,226.46,229.24,0,0,,0,0,493,0,5
"Perdue, David",FOXA,1/10/2017,Sale (Partial),Republican,GA,Broadcasting,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,226.46,230.6,0,0,,0,0,494,0,5
"Perdue, David",VSM,1/12/2017,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,226.53,231.51,0,0,,0,0,495,0,5
"Perdue, David",FOXA,1/18/2017,Sale (Partial),Republican,GA,Broadcasting,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,226.75,235.09,0,0,,0,0,496,0,5
"Perdue, David",WPX,1/19/2017,Sale (Partial),Republican,GA,,,BC,308,9,200,3,2,Armed Services,8000.5,0,225.91,235.09,0,0,,0,0,497,0,5
"Perdue, David",WPX,1/20/2017,Sale (Partial),Republican,GA,,,BC,308,9,200,3,2,Armed Services,8000.5,0,226.74,235.09,0,0,,0,0,498,0,5
"Perdue, David",FOXA,1/26/2017,Sale (Partial),Republican,GA,Broadcasting,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,229.33,236.74,0,0,,0,0,499,0,5
"Perdue, David",DISCA,1/26/2017,Purchase,Republican,GA,Television Services,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,229.33,236.74,0,0,,0,0,500,0,5
"Perdue, David",WPX,1/26/2017,Sale (Partial),Republican,GA,,,BC,308,9,200,3,2,Armed Services,8000.5,0,229.33,236.74,0,0,,0,0,501,0,5
"Perdue, David",WPX,1/27/2017,Sale (Partial),Republican,GA,,,BC,308,9,200,3,2,Armed Services,8000.5,0,228.97,236.74,0,0,,0,0,502,0,5
"Perdue, David",FOXA,1/31/2017,Sale (Partial),Republican,GA,Broadcasting,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,227.53,238.27,0,0,,0,0,503,0,5
"Perdue, David",FOXA,2/1/2017,Sale (Partial),Republican,GA,Broadcasting,Consumer Services,NY,308,9,200,3,2,Armed Services,8000.5,0,227.62,238.42,0,0,,0,0,504,0,5
"Perdue, David",ENTG,2/1/2017,Sale (Partial),Republican,GA,Plastic Products,Consumer Non-Durables,MA,308,9,200,3,2,Armed Services,8000.5,0,227.62,238.42,18.8,21.2,-0.067909334,0,0,505,0,5
"Perdue, David",WOOF,2/1/2017,Sale (Partial),Republican,GA,Diversified Commercial Services,Miscellaneous,CA,308,9,200,3,2,Armed Services,32500.5,0,227.62,238.42,0,0,,0,0,506,0,5
"Perdue, David",VSM,2/2/2017,Purchase,Republican,GA,,,0,308,9,200,3,2,Armed Services,8000.5,0,227.77,238.42,0,0,,0,0,507,0,5
"Perdue, David",FEYE,2/3/2017,Purchase,Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,229.34,238.42,0,0,,0,0,508,0,5
"Perdue, David",PFE,2/6/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,228.93,236.56,32.23,33.91,0.018796384,1,0,509,0,5
"Perdue, David",WOOF,2/6/2017,Sale (Partial),Republican,GA,Diversified Commercial Services,Miscellaneous,CA,308,9,200,3,2,Armed Services,8000.5,0,228.93,236.56,0,0,,0,0,510,0,5
"Perdue, David",PFE,2/7/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,228.94,236.86,32.08,34.05,0.026814761,1,0,511,0,5
"Perdue, David",FEYE,2/7/2017,Purchase,Republican,GA,Computer peripheral equipment,Technology,VA,308,9,200,3,2,Armed Services,8000.5,0,228.94,236.86,0,0,,0,0,512,0,5
"Perdue, David",BAX,2/8/2017,Sale (Partial),Republican,GA,Medical/Dental Instruments,Health Care,IL,308,9,200,3,2,Armed Services,8000.5,0,229.24,237.69,48.35,52.01,-0.034820576,0,0,513,0,5
"Perdue, David",ORCL,2/8/2017,Purchase,Republican,GA,Computer Software: Prepackaged Software,Technology,TX,308,9,200,3,2,Armed Services,32500.5,0,229.24,237.69,40.02,42.68,0.029605835,1,0,514,0,5
"Perdue, David",AMZN,2/8/2017,Purchase,Republican,GA,Catalog/Specialty Distribution,Consumer Services,WA,308,9,200,3,2,Armed Services,32500.5,0,229.24,237.69,40.9855,42.623,0.003092222,1,0,515,0,5
"Perdue, David",PG,2/8/2017,Sale (Partial),Republican,GA,Package Goods/Cosmetics,Basic Industries,OH,308,9,200,3,2,Armed Services,32500.5,0,229.24,237.69,88.33,91.07,0.005463761,1,0,516,0,5
"Perdue, David",PFE,2/8/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,229.24,237.69,32.14,34.11,0.024433405,1,0,517,0,5
"Perdue, David",PKI,2/8/2017,Sale (Partial),Republican,GA,Biotechnology: Laboratory Analytical Instruments,Capital Goods,AB,308,9,200,3,2,Armed Services,8000.5,0,229.24,237.69,26.58,27.58,-0.000707651,0,0,518,0,5
"Perdue, David",PFE,2/9/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,230.6,237.69,32.38,34.11,0.022682162,1,0,519,0,5
"Perdue, David",WOOF,2/9/2017,Sale (Partial),Republican,GA,Diversified Commercial Services,Miscellaneous,CA,308,9,200,3,2,Armed Services,8000.5,0,230.6,237.69,0,0,,0,0,520,0,5
"Perdue, David",PFE,2/10/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,231.51,237.69,32.35,34.11,0.027710635,1,0,521,0,5
"Perdue, David",WOOF,2/10/2017,Sale (Partial),Republican,GA,Diversified Commercial Services,Miscellaneous,CA,308,9,200,3,2,Armed Services,8000.5,0,231.51,237.69,0,0,,0,0,522,0,5
"Perdue, David",VIAB,2/10/2017,Sale (Full),Republican,GA,,,NY,308,9,200,3,2,Armed Services,8000.5,0,231.51,237.69,0,0,,0,0,523,0,5
"Perdue, David",BAX,2/13/2017,Sale (Partial),Republican,GA,Medical/Dental Instruments,Health Care,IL,308,9,200,3,2,Armed Services,8000.5,0,232.77,238.95,49.23,52.16,-0.030310162,0,0,524,0,5
"Perdue, David",PFE,2/13/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,232.77,238.95,32.61,34.63,0.035394376,1,0,525,0,5
"Perdue, David",ENTG,2/14/2017,Sale (Partial),Republican,GA,Plastic Products,Consumer Non-Durables,MA,308,9,200,3,2,Armed Services,8000.5,0,233.7,238.48,21.6,22.425,-0.016745688,0,0,526,0,5
"Perdue, David",PFE,2/14/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,233.7,238.48,32.75,34.43,0.030844137,1,0,527,0,5
"Perdue, David",PFE,2/16/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,234.72,237.03,33.62,34.32,0.010979427,1,0,528,0,5
"Perdue, David",PFE,2/17/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,235.09,237.03,33.62,34.32,0.012568781,1,0,529,0,5
"Perdue, David",PFE,2/22/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,32500.5,0,236.28,233.86,33.59,34,0.022448099,1,0,530,0,5
"Perdue, David",WOOF,2/23/2017,Sale (Partial),Republican,GA,Diversified Commercial Services,Miscellaneous,CA,308,9,200,3,2,Armed Services,32500.5,0,236.44,233.86,0,0,,0,0,531,0,5
"Perdue, David",ENTG,2/24/2017,Sale (Partial),Republican,GA,Plastic Products,Consumer Non-Durables,MA,308,9,200,3,2,Armed Services,8000.5,0,236.74,233.86,21.75,22.75,-0.056271104,0,0,532,0,5
"Perdue, David",PFE,2/27/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,237.11,235.54,34.28,34.33,0.008079976,1,0,533,0,5
"Perdue, David",WOOF,3/1/2017,Sale (Partial),Republican,GA,Diversified Commercial Services,Miscellaneous,CA,308,9,200,3,2,Armed Services,8000.5,0,239.78,235.74,0,0,,0,0,534,0,5
"Perdue, David",BAX,3/2/2017,Sale (Partial),Republican,GA,Medical/Dental Instruments,Health Care,IL,308,9,200,3,2,Armed Services,8000.5,0,238.27,235.74,50.77,51.86,-0.031750288,0,0,535,0,5
"Perdue, David",PFE,3/2/2017,Purchase,Republican,GA,Major Pharmaceuticals,Health Care,NY,308,9,200,3,2,Armed Services,8000.5,0,238.27,235.74,34.51,34.21,0.001925074,1,0,536,0,5
"Perdue, David",BAC,3/3/2017,Sale (Partial),Republican,GA,Major Banks,Finance,NC,308,9,200,3,2,Armed Services,8000.5,0,238.42,235.74,25.44,23.59,0.067054604,1,0,537,0,5
"Perdue, David",WFM,3/8/2017,Purchase,Republican,GA,,,TX,308,9,200,3,2,Armed Services,8000.5,0,236.56,235.2,0,0,,0,0,538,0,5
"Perdue, David",WFM,3/10/2017,Purchase,Republican,GA,,,TX,308,9,200,3,2,Armed Services,8000.5,0,237.69,235.2,0,0,,0,0,539,0,5
"Perdue, David",MOS,3/10/2017,Purchase,Republican,GA,Agricultural Chemicals,Basic Industries,FL,308,9,200,3,2,Armed Services,8000.5,0,237.69,235.2,29.19,28.85,-0.001171995,0,0,540,0,5
"Perdue, David",WLK,3/10/2017,Sale (Partial),Republican,GA,Major Chemicals,Basic Industries,TX,308,9,200,3,2,Armed Services,8000.5,0,237.69,235.2,64.36,67.19,-0.052706098,0,0,541,0,5
"Perdue, David",WLK,3/13/2017,Sale (Partial),Republican,GA,Major Chemicals,Basic Industries,TX,308,9,200,3,2,Armed Services,8000.5,0,237.81,234.03,65.47,65.15,-0.011240033,0,0,542,0,5
"Perdue, David",WMT,3/13/2017,Purchase,Republican,GA,Department/Specialty Retail Stores,Consumer Services,AR,308,9,200,3,2,Armed Services,8000.5,0,237.81,234.03,69.95,73.44,0.065787823,1,0,543,0,5
